CustomerID,Age,Tenure,MonthlyCharges,TotalCharges,NumProducts,SupportCalls,ContractType,PaymentMethod,InternetService,Churn
CUST03889,25,59,40.16,2271.16,4,9,Month-to-Month,Mailed Check,DSL,0
CUST03890,42,41,33.67,1335.25,5,4,Month-to-Month,Bank Transfer,DSL,0
CUST03891,49,66,82.6,5401.98,2,8,Month-to-Month,Mailed Check,DSL,0
CUST03892,74,31,51.89,1673.64,4,6,Month-to-Month,Electronic Check,Fiber Optic,0
CUST03893,33,15,33.33,492.82,4,9,Month-to-Month,Electronic Check,No,1
CUST03894,22,44,80.11,3786.55,4,3,One Year,Bank Transfer,Fiber Optic,0
CUST03895,32,66,95.9,6556.89,4,3,Month-to-Month,Mailed Check,Fiber Optic,0
CUST03896,31,38,99.32,4029.65,2,0,Two Year,Mailed Check,DSL,0
CUST03897,72,2,35.55,74.18,4,2,Two Year,Electronic Check,No,1
CUST03898,26,22,75.69,1548.09,1,1,Month-to-Month,Electronic Check,DSL,0
CUST03899,74,66,101.37,7329.77,4,1,Month-to-Month,Bank Transfer,No,0
CUST03900,24,37,36.11,1412.6,4,3,Month-to-Month,Credit Card,DSL,0
CUST03901,64,68,40.77,2812.56,4,8,Month-to-Month,Bank Transfer,DSL,0
CUST03902,41,37,20.24,698.78,1,3,Month-to-Month,Mailed Check,Fiber Optic,0
CUST03903,21,1,72.46,67.72,5,8,Two Year,Mailed Check,DSL,0
CUST03904,52,62,39.47,2502.98,3,8,Two Year,Bank Transfer,DSL,0
CUST03905,59,55,92.42,4998.13,1,9,Month-to-Month,Credit Card,Fiber Optic,1
CUST03906,65,51,116.22,6135.76,3,5,One Year,Electronic Check,Fiber Optic,0
CUST03907,28,69,40.88,2748.45,3,8,Two Year,Bank Transfer,DSL,0
CUST03908,53,14,84.91,1191.79,3,4,Month-to-Month,Electronic Check,Fiber Optic,1
CUST03909,50,65,41.18,2509.86,4,6,Two Year,Electronic Check,Fiber Optic,0
CUST03910,43,17,21.8,345.05,3,8,Two Year,Electronic Check,DSL,0
CUST03911,68,69,95.86,6052.68,2,1,Two Year,Electronic Check,Fiber Optic,0
CUST03912,42,14,63.4,944.35,4,0,One Year,Electronic Check,Fiber Optic,0
CUST03913,39,40,114.68,4637.96,2,1,Month-to-Month,Electronic Check,No,1
CUST03914,47,57,73.43,4559.72,1,7,Month-to-Month,Electronic Check,Fiber Optic,1
CUST03915,70,6,35.75,225.19,2,4,Two Year,Electronic Check,Fiber Optic,1
CUST03916,67,5,64.98,342.35,5,2,Month-to-Month,Electronic Check,Fiber Optic,1
CUST03917,58,61,40.29,2462.09,3,7,Month-to-Month,Mailed Check,Fiber Optic,0
CUST03918,22,5,107.8,573.02,2,0,Month-to-Month,Credit Card,No,1
CUST03919,35,44,89.09,4266.55,2,1,Month-to-Month,Mailed Check,Fiber Optic,1
CUST03920,18,67,54.12,3787.12,5,4,Month-to-Month,Electronic Check,DSL,0
CUST03921,23,44,72.78,2949.8,4,9,Two Year,Mailed Check,No,0
CUST03922,65,35,86.95,3135.1,4,7,Month-to-Month,Mailed Check,Fiber Optic,1
CUST03923,64,30,98.29,2724.74,4,6,Month-to-Month,Electronic Check,Fiber Optic,0
CUST03924,23,46,28.01,1179.71,5,7,Month-to-Month,Mailed Check,Fiber Optic,0
CUST03925,44,41,22.25,947.52,4,3,One Year,Electronic Check,DSL,0
CUST03926,33,36,31.45,1207.83,3,4,One Year,Mailed Check,Fiber Optic,0
CUST03927,22,11,59.5,609.84,2,8,Two Year,Bank Transfer,Fiber Optic,0
CUST03928,39,48,66.67,2927.63,1,7,Two Year,Mailed Check,Fiber Optic,0
CUST03929,23,53,33.65,1921.1,4,5,Month-to-Month,Electronic Check,DSL,0
CUST03930,59,51,61.12,2887.61,5,0,Two Year,Electronic Check,Fiber Optic,0
CUST03931,73,6,64.16,349.18,4,7,Month-to-Month,Credit Card,Fiber Optic,1
CUST03932,42,50,30.91,1613.78,3,3,One Year,Bank Transfer,Fiber Optic,0
CUST03933,31,52,111.67,6210.44,1,3,One Year,Bank Transfer,DSL,0
CUST03934,46,14,79.91,1122.04,4,6,Month-to-Month,Credit Card,Fiber Optic,0
CUST03935,73,61,58.85,3618.73,2,3,Month-to-Month,Mailed Check,DSL,0
CUST03936,27,38,70.69,2598.6,4,5,One Year,Electronic Check,Fiber Optic,0
CUST03937,56,34,51.42,1656.82,2,0,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST03938,23,52,105.43,5762.38,5,1,One Year,Electronic Check,Fiber Optic,0
CUST03939,35,37,77.5,3067.87,5,5,Month-to-Month,Bank Transfer,No,1
CUST03940,43,39,69.49,2613.2,2,9,One Year,Mailed Check,DSL,0
CUST03941,39,23,111.09,2439.46,2,7,Two Year,Electronic Check,Fiber Optic,0
CUST03942,28,66,103.8,6532.51,5,4,Month-to-Month,Electronic Check,Fiber Optic,0
CUST03943,62,69,101.28,6360.22,1,9,Month-to-Month,Mailed Check,Fiber Optic,0
CUST03944,56,10,42.56,406.97,3,2,One Year,Bank Transfer,Fiber Optic,0
CUST03945,42,53,35.31,1694.0,1,8,Month-to-Month,Electronic Check,No,1
CUST03946,41,2,89.01,188.29,3,4,Month-to-Month,Electronic Check,Fiber Optic,1
CUST03947,22,27,66.86,1717.21,1,0,One Year,Mailed Check,DSL,0
CUST03948,55,69,88.37,6329.52,1,0,Month-to-Month,Credit Card,DSL,0
CUST03949,31,13,96.06,1259.6,3,9,One Year,Bank Transfer,No,0
CUST03950,35,27,49.53,1427.61,1,6,Month-to-Month,Bank Transfer,DSL,0
CUST03951,67,16,48.47,846.84,4,1,Month-to-Month,Mailed Check,Fiber Optic,0
CUST03952,54,52,69.08,3496.98,3,9,Month-to-Month,Mailed Check,No,1
CUST03953,57,33,47.35,1434.05,3,0,Two Year,Electronic Check,Fiber Optic,0
CUST03954,33,43,86.73,3915.57,3,3,Month-to-Month,Electronic Check,DSL,1
CUST03955,46,67,94.67,5735.81,5,7,Month-to-Month,Electronic Check,Fiber Optic,0
CUST03956,18,37,67.2,2348.77,5,0,Month-to-Month,Credit Card,Fiber Optic,0
CUST03957,31,53,92.38,4458.67,1,9,One Year,Mailed Check,No,0
CUST03958,63,7,71.04,536.91,4,6,One Year,Electronic Check,Fiber Optic,0
CUST03959,45,16,91.29,1316.08,3,9,Month-to-Month,Mailed Check,Fiber Optic,1
CUST03960,54,68,42.5,2885.59,4,8,Month-to-Month,Electronic Check,DSL,1
CUST03961,62,62,93.88,5732.35,4,8,Month-to-Month,Mailed Check,DSL,0
CUST03962,71,47,91.51,4432.48,4,2,One Year,Bank Transfer,Fiber Optic,0
CUST03963,22,27,46.66,1206.86,4,2,Two Year,Credit Card,Fiber Optic,1
CUST03964,51,15,75.6,1218.71,2,2,One Year,Bank Transfer,Fiber Optic,0
CUST03965,74,61,105.53,6739.12,5,1,One Year,Credit Card,No,0
CUST03966,29,56,44.95,2483.24,4,6,Month-to-Month,Electronic Check,DSL,0
CUST03967,67,18,93.6,1636.93,2,0,One Year,Bank Transfer,DSL,1
CUST03968,51,42,115.4,5152.86,2,4,One Year,Credit Card,Fiber Optic,1
CUST03969,36,44,106.62,4932.66,3,5,Month-to-Month,Electronic Check,Fiber Optic,1
CUST03970,62,34,60.15,2003.86,2,5,Two Year,Credit Card,Fiber Optic,0
CUST03971,67,66,80.72,5158.55,4,4,Month-to-Month,Credit Card,Fiber Optic,0
CUST03972,26,9,119.18,973.68,3,2,One Year,Bank Transfer,DSL,1
CUST03973,56,19,76.84,1337.89,1,1,One Year,Electronic Check,Fiber Optic,1
CUST03974,71,7,31.5,200.85,2,9,Two Year,Electronic Check,No,1
CUST03975,55,50,24.54,1110.43,5,4,Month-to-Month,Bank Transfer,No,0
CUST03976,49,46,99.03,4239.18,5,5,Two Year,Credit Card,Fiber Optic,0
CUST03977,25,71,62.36,4744.03,2,5,Month-to-Month,Electronic Check,Fiber Optic,0
CUST03978,43,39,44.68,1846.48,4,3,Month-to-Month,Electronic Check,Fiber Optic,0
CUST03979,69,11,54.77,644.08,1,7,Two Year,Electronic Check,Fiber Optic,1
CUST03980,63,33,95.74,3237.56,5,3,Month-to-Month,Mailed Check,DSL,0
CUST03981,43,7,66.52,477.23,4,4,One Year,Bank Transfer,Fiber Optic,0
CUST03982,35,48,106.85,4743.04,1,8,Month-to-Month,Mailed Check,No,0
CUST03983,63,48,93.49,4666.22,4,3,Two Year,Mailed Check,No,1
CUST03984,73,61,117.4,6846.42,3,6,One Year,Bank Transfer,Fiber Optic,0
CUST03985,35,25,108.85,2731.74,5,6,Month-to-Month,Mailed Check,DSL,0
CUST03986,64,23,45.45,1140.54,2,0,Two Year,Bank Transfer,No,0
CUST03987,35,6,85.91,553.64,5,6,Month-to-Month,Electronic Check,DSL,1
CUST03988,65,30,22.05,626.32,5,8,One Year,Electronic Check,DSL,0
CUST03989,72,34,119.11,4241.44,2,2,One Year,Credit Card,Fiber Optic,0
CUST03990,55,54,46.1,2292.32,3,9,One Year,Mailed Check,Fiber Optic,0
CUST03991,46,54,86.48,4227.88,4,0,One Year,Electronic Check,Fiber Optic,1
CUST03992,35,10,104.92,950.15,2,1,Two Year,Mailed Check,Fiber Optic,1
CUST03993,21,21,36.05,707.05,5,9,One Year,Bank Transfer,Fiber Optic,0
CUST03994,20,37,104.79,4028.32,1,8,Two Year,Electronic Check,DSL,1
CUST03995,65,24,21.22,495.46,2,7,Month-to-Month,Mailed Check,DSL,1
CUST03996,55,2,64.2,115.97,3,6,Month-to-Month,Electronic Check,Fiber Optic,1
CUST03997,30,61,67.2,4499.55,3,2,One Year,Credit Card,No,0
CUST03998,49,52,57.41,3005.2,1,4,Month-to-Month,Mailed Check,No,0
CUST03999,68,37,78.64,2847.87,5,5,Month-to-Month,Credit Card,DSL,0
CUST04000,54,23,111.48,2573.8,2,0,One Year,Bank Transfer,Fiber Optic,0
CUST04001,70,60,52.7,3174.56,1,5,Month-to-Month,Credit Card,No,0
CUST04002,24,3,77.93,232.39,3,0,Month-to-Month,Mailed Check,DSL,1
CUST04003,22,32,107.75,3525.77,5,1,Month-to-Month,Electronic Check,Fiber Optic,1
CUST04004,55,57,97.3,5973.82,1,1,Month-to-Month,Credit Card,Fiber Optic,1
CUST04005,51,68,24.07,1572.07,3,1,Month-to-Month,Credit Card,Fiber Optic,0
CUST04006,57,18,114.28,2051.66,5,0,Month-to-Month,Credit Card,DSL,0
CUST04007,73,47,24.66,1044.16,5,9,Two Year,Credit Card,DSL,0
CUST04008,24,14,78.88,1183.73,1,8,Month-to-Month,Bank Transfer,DSL,1
CUST04009,71,9,77.54,670.73,4,5,Two Year,Mailed Check,Fiber Optic,1
CUST04010,21,26,98.64,2447.31,5,3,Two Year,Credit Card,DSL,0
CUST04011,47,63,34.84,2413.63,4,1,Month-to-Month,Electronic Check,Fiber Optic,0
CUST04012,65,49,37.94,1890.29,4,9,Two Year,Bank Transfer,Fiber Optic,0
CUST04013,56,35,95.21,3081.14,4,7,Month-to-Month,Credit Card,DSL,0
CUST04014,30,21,34.95,699.54,3,7,One Year,Bank Transfer,DSL,0
CUST04015,52,11,66.94,714.77,1,4,Two Year,Mailed Check,DSL,0
CUST04016,69,20,93.16,2044.43,4,0,Two Year,Bank Transfer,No,0
CUST04017,29,11,85.12,923.37,4,6,Month-to-Month,Credit Card,DSL,0
CUST04018,71,14,41.06,543.82,5,4,Month-to-Month,Electronic Check,Fiber Optic,1
CUST04019,55,49,50.4,2503.84,5,2,Month-to-Month,Electronic Check,Fiber Optic,0
CUST04020,22,10,116.9,1146.71,2,3,Two Year,Bank Transfer,DSL,0
CUST04021,36,4,64.87,236.37,5,0,Month-to-Month,Credit Card,No,1
CUST04022,67,39,24.45,1022.2,1,8,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST04023,37,21,41.96,795.78,5,1,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST04024,71,33,54.24,1932.7,1,8,Month-to-Month,Electronic Check,DSL,1
CUST04025,41,10,119.95,1269.51,4,9,Month-to-Month,Mailed Check,DSL,1
CUST04026,37,15,50.27,690.07,4,0,Month-to-Month,Credit Card,DSL,1
CUST04027,66,32,22.64,756.87,4,6,One Year,Mailed Check,Fiber Optic,0
CUST04028,62,49,71.29,3682.61,5,0,Month-to-Month,Mailed Check,No,0
CUST04029,31,30,28.36,868.23,3,8,Month-to-Month,Mailed Check,Fiber Optic,0
CUST04030,62,39,47.41,1877.58,1,5,Month-to-Month,Mailed Check,DSL,0
CUST04031,32,38,119.24,4122.98,4,0,Month-to-Month,Mailed Check,DSL,0
CUST04032,69,20,90.46,1649.88,2,7,One Year,Bank Transfer,Fiber Optic,1
CUST04033,18,20,25.07,524.12,4,7,Month-to-Month,Mailed Check,DSL,0
CUST04034,55,31,64.87,1852.29,2,9,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST04035,26,3,37.16,105.73,1,4,Month-to-Month,Mailed Check,No,0
CUST04036,56,49,32.29,1582.06,4,9,Month-to-Month,Credit Card,Fiber Optic,0
CUST04037,73,44,78.71,3230.48,1,6,Two Year,Electronic Check,DSL,0
CUST04038,56,22,70.57,1642.43,2,5,Two Year,Electronic Check,DSL,1
CUST04039,42,27,94.29,2702.24,4,3,Month-to-Month,Mailed Check,Fiber Optic,1
CUST04040,64,24,109.23,2800.92,5,2,Month-to-Month,Credit Card,DSL,0
CUST04041,29,47,44.67,1910.28,2,6,Month-to-Month,Bank Transfer,No,0
CUST04042,48,54,112.3,5976.68,2,7,One Year,Bank Transfer,Fiber Optic,0
CUST04043,73,8,71.8,614.25,2,0,Month-to-Month,Mailed Check,Fiber Optic,1
CUST04044,38,30,45.88,1338.85,3,4,Two Year,Electronic Check,Fiber Optic,0
CUST04045,19,1,104.58,108.67,1,0,Month-to-Month,Credit Card,DSL,1
CUST04046,43,33,23.55,791.12,3,3,Two Year,Mailed Check,DSL,0
CUST04047,45,18,75.95,1325.34,5,7,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST04048,64,24,92.16,2112.98,1,6,Month-to-Month,Credit Card,DSL,1
CUST04049,63,33,48.0,1632.31,5,1,Month-to-Month,Bank Transfer,DSL,0
CUST04050,37,23,106.35,2266.8,3,7,Month-to-Month,Electronic Check,No,0
CUST04051,62,28,44.03,1321.59,4,0,Two Year,Electronic Check,No,0
CUST04052,26,55,103.99,5806.75,4,0,Month-to-Month,Electronic Check,DSL,0
CUST04053,28,58,27.85,1490.03,5,9,Month-to-Month,Credit Card,No,0
CUST04054,52,1,35.99,37.46,4,0,Two Year,Credit Card,DSL,0
CUST04055,58,27,58.1,1547.05,5,2,Month-to-Month,Mailed Check,No,0
CUST04056,64,61,105.41,6049.2,2,1,Month-to-Month,Credit Card,Fiber Optic,0
CUST04057,53,38,34.46,1430.17,2,5,Month-to-Month,Electronic Check,Fiber Optic,1
CUST04058,25,15,107.54,1684.02,4,5,Month-to-Month,Electronic Check,Fiber Optic,1
CUST04059,56,43,42.97,1882.21,1,8,Two Year,Electronic Check,DSL,1
CUST04060,42,11,65.25,767.84,1,9,Month-to-Month,Credit Card,No,1
CUST04061,33,2,55.27,111.52,2,7,One Year,Electronic Check,DSL,1
CUST04062,37,45,31.81,1414.81,2,4,Month-to-Month,Electronic Check,No,1
CUST04063,64,37,114.43,3970.97,1,0,Month-to-Month,Electronic Check,DSL,1
CUST04064,28,54,63.82,3207.27,4,9,One Year,Mailed Check,DSL,0
CUST04065,49,25,89.03,2195.54,3,5,One Year,Mailed Check,DSL,0
CUST04066,22,61,77.53,4687.49,2,2,One Year,Electronic Check,Fiber Optic,0
CUST04067,59,30,70.17,2203.38,2,5,Month-to-Month,Credit Card,Fiber Optic,0
CUST04068,26,53,81.66,4277.73,5,3,Month-to-Month,Credit Card,Fiber Optic,0
CUST04069,71,8,109.83,895.05,5,3,One Year,Electronic Check,No,0
CUST04070,68,7,89.93,671.38,1,4,One Year,Credit Card,Fiber Optic,1
CUST04071,66,56,73.25,4506.61,4,7,Month-to-Month,Credit Card,Fiber Optic,1
CUST04072,37,60,84.52,4891.12,2,1,Month-to-Month,Credit Card,DSL,0
CUST04073,62,67,80.64,5837.18,2,9,One Year,Electronic Check,Fiber Optic,0
CUST04074,25,24,63.31,1612.5,3,0,Month-to-Month,Credit Card,No,1
CUST04075,34,2,82.48,150.7,5,1,One Year,Bank Transfer,Fiber Optic,0
CUST04076,25,70,64.36,4355.57,3,6,One Year,Electronic Check,Fiber Optic,0
CUST04077,21,43,95.76,3886.36,5,1,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST04078,38,18,116.89,2173.22,5,7,Month-to-Month,Electronic Check,DSL,0
CUST04079,50,55,115.99,6449.81,4,7,Month-to-Month,Credit Card,Fiber Optic,1
CUST04080,67,65,102.07,6627.95,4,4,One Year,Bank Transfer,DSL,0
CUST04081,19,21,80.18,1772.45,4,4,Two Year,Mailed Check,No,0
CUST04082,41,55,94.93,5047.26,2,9,Month-to-Month,Electronic Check,DSL,0
CUST04083,58,56,37.8,2067.43,5,7,Month-to-Month,Credit Card,DSL,0
CUST04084,29,36,67.9,2623.22,5,6,Month-to-Month,Electronic Check,DSL,0
CUST04085,59,45,45.73,2252.22,4,1,One Year,Credit Card,Fiber Optic,0
CUST04086,50,20,20.35,429.48,4,5,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST04087,50,66,116.67,7264.73,5,0,One Year,Electronic Check,No,0
CUST04088,25,70,106.38,6870.03,1,2,Month-to-Month,Mailed Check,Fiber Optic,0
CUST04089,27,70,71.37,4705.33,1,6,Month-to-Month,Credit Card,DSL,0
CUST04090,68,53,45.42,2369.82,5,4,Month-to-Month,Credit Card,Fiber Optic,0
CUST04091,67,4,89.3,338.38,3,9,Two Year,Electronic Check,Fiber Optic,0
CUST04092,43,27,63.48,1851.44,4,9,One Year,Electronic Check,Fiber Optic,0
CUST04093,51,32,100.33,3320.35,3,0,Month-to-Month,Electronic Check,Fiber Optic,1
CUST04094,48,69,119.95,8138.83,3,8,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST04095,47,39,54.91,2044.55,1,8,Two Year,Electronic Check,DSL,1
CUST04096,58,39,44.44,1691.8,2,1,Two Year,Electronic Check,DSL,0
CUST04097,50,11,46.74,511.66,1,3,Month-to-Month,Mailed Check,No,0
CUST04098,25,57,29.33,1743.58,3,9,One Year,Credit Card,DSL,0
CUST04099,22,24,59.4,1308.61,1,0,Two Year,Electronic Check,DSL,0
CUST04100,66,7,21.74,162.82,5,0,Month-to-Month,Bank Transfer,DSL,0
CUST04101,60,71,31.44,2065.94,2,5,Month-to-Month,Electronic Check,DSL,1
CUST04102,29,14,47.17,629.0,4,9,Month-to-Month,Bank Transfer,No,0
CUST04103,21,2,35.99,79.08,1,2,Month-to-Month,Bank Transfer,DSL,1
CUST04104,30,6,93.22,524.64,1,7,One Year,Credit Card,Fiber Optic,0
CUST04105,50,33,30.56,928.05,3,6,Month-to-Month,Bank Transfer,No,0
CUST04106,51,8,106.6,876.4,4,1,Month-to-Month,Electronic Check,DSL,1
CUST04107,27,60,42.11,2472.68,5,2,Month-to-Month,Mailed Check,DSL,0
CUST04108,28,37,30.86,1048.58,3,6,One Year,Electronic Check,Fiber Optic,0
CUST04109,29,23,21.01,435.28,4,4,Month-to-Month,Electronic Check,DSL,0
CUST04110,43,1,91.52,83.82,4,2,Month-to-Month,Credit Card,DSL,1
CUST04111,31,35,45.66,1605.43,4,2,Month-to-Month,Mailed Check,Fiber Optic,0
CUST04112,44,11,70.95,738.44,4,5,Two Year,Credit Card,DSL,0
CUST04113,18,70,31.16,2302.4,1,8,Month-to-Month,Electronic Check,Fiber Optic,0
CUST04114,71,21,118.53,2667.1,3,4,Month-to-Month,Credit Card,No,1
CUST04115,68,34,32.54,1027.72,5,9,One Year,Credit Card,DSL,0
CUST04116,37,2,61.19,118.4,3,6,Month-to-Month,Bank Transfer,DSL,1
CUST04117,63,10,105.16,977.31,1,4,One Year,Electronic Check,DSL,1
CUST04118,48,15,44.49,638.86,4,7,Month-to-Month,Credit Card,DSL,0
CUST04119,19,4,46.7,177.05,2,4,Two Year,Credit Card,Fiber Optic,1
CUST04120,34,52,100.85,5545.07,3,7,Month-to-Month,Electronic Check,Fiber Optic,0
CUST04121,21,68,47.33,3119.24,3,9,Month-to-Month,Credit Card,DSL,0
CUST04122,58,70,20.29,1418.84,4,7,Month-to-Month,Credit Card,DSL,0
CUST04123,62,19,62.79,1234.53,5,1,Two Year,Electronic Check,DSL,0
CUST04124,53,57,21.25,1289.53,4,0,Two Year,Mailed Check,Fiber Optic,0
CUST04125,18,36,110.98,3836.41,5,8,Month-to-Month,Electronic Check,Fiber Optic,0
CUST04126,31,4,84.18,317.14,1,8,Month-to-Month,Mailed Check,Fiber Optic,1
CUST04127,44,7,78.3,600.56,4,5,Month-to-Month,Credit Card,Fiber Optic,1
CUST04128,26,39,40.16,1509.86,3,2,Month-to-Month,Credit Card,Fiber Optic,0
CUST04129,24,31,89.99,2885.28,4,8,Month-to-Month,Electronic Check,Fiber Optic,0
CUST04130,35,1,87.73,90.85,1,4,Two Year,Mailed Check,DSL,1
CUST04131,51,67,26.05,1750.0,3,2,Month-to-Month,Mailed Check,Fiber Optic,0
CUST04132,23,52,108.08,5315.16,1,3,Two Year,Mailed Check,Fiber Optic,0
CUST04133,74,36,77.94,2604.68,4,2,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST04134,44,71,99.25,7028.22,2,2,Two Year,Bank Transfer,Fiber Optic,0
CUST04135,27,69,46.29,3201.09,1,3,Month-to-Month,Electronic Check,Fiber Optic,0
CUST04136,19,70,32.2,2377.59,1,6,Month-to-Month,Mailed Check,Fiber Optic,1
CUST04137,72,19,90.24,1786.61,2,0,One Year,Credit Card,DSL,0
CUST04138,51,63,99.39,6777.46,5,3,Month-to-Month,Electronic Check,Fiber Optic,0
CUST04139,67,36,58.6,2308.4,5,1,Two Year,Mailed Check,DSL,0
CUST04140,62,52,22.37,1216.21,1,6,One Year,Credit Card,DSL,0
CUST04141,74,62,101.83,5778.46,5,9,Two Year,Credit Card,DSL,0
CUST04142,68,12,40.61,478.07,3,7,Two Year,Bank Transfer,Fiber Optic,0
CUST04143,61,32,53.9,1762.44,2,2,Month-to-Month,Electronic Check,Fiber Optic,0
CUST04144,66,10,82.82,843.17,5,5,Month-to-Month,Bank Transfer,No,0
CUST04145,66,20,30.0,561.69,2,0,One Year,Bank Transfer,Fiber Optic,0
CUST04146,32,30,27.2,829.52,1,4,Month-to-Month,Mailed Check,Fiber Optic,0
CUST04147,51,61,22.57,1335.4,2,2,Month-to-Month,Electronic Check,No,0
CUST04148,74,62,111.66,6700.14,1,5,Month-to-Month,Mailed Check,DSL,0
CUST04149,67,28,51.14,1527.52,3,4,One Year,Mailed Check,Fiber Optic,0
CUST04150,23,24,86.07,2033.33,1,6,Month-to-Month,Credit Card,DSL,0
CUST04151,24,38,118.92,4543.85,2,5,Month-to-Month,Bank Transfer,DSL,1
CUST04152,29,65,86.95,5722.49,2,9,Two Year,Electronic Check,No,0
CUST04153,60,70,72.51,5139.61,4,0,Two Year,Electronic Check,DSL,0
CUST04154,40,17,72.09,1155.25,5,9,Month-to-Month,Mailed Check,No,0
CUST04155,53,14,57.69,823.75,1,7,Month-to-Month,Mailed Check,No,1
CUST04156,25,51,79.98,3943.97,4,7,One Year,Electronic Check,No,1
CUST04157,21,22,115.88,2628.38,1,8,Month-to-Month,Credit Card,Fiber Optic,1
CUST04158,61,15,98.8,1377.05,5,0,One Year,Credit Card,Fiber Optic,0
CUST04159,34,3,62.42,205.77,2,2,One Year,Credit Card,Fiber Optic,1
CUST04160,20,29,53.24,1628.1,5,0,Month-to-Month,Mailed Check,Fiber Optic,0
CUST04161,30,28,108.35,2983.68,4,7,Month-to-Month,Credit Card,No,0
CUST04162,36,40,33.58,1289.78,2,3,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST04163,41,15,104.96,1539.05,2,3,Month-to-Month,Mailed Check,Fiber Optic,1
CUST04164,69,51,45.51,2423.57,2,6,One Year,Electronic Check,No,0
CUST04165,29,49,91.56,4626.03,3,4,Month-to-Month,Electronic Check,Fiber Optic,0
CUST04166,52,33,100.62,3454.74,3,6,Two Year,Electronic Check,No,0
CUST04167,33,13,67.7,948.57,4,9,One Year,Credit Card,DSL,1
CUST04168,46,36,39.23,1399.88,3,3,Month-to-Month,Bank Transfer,DSL,1
CUST04169,34,48,104.48,5184.91,4,8,Month-to-Month,Credit Card,Fiber Optic,1
CUST04170,37,27,56.75,1514.35,3,5,Month-to-Month,Mailed Check,Fiber Optic,0
CUST04171,52,19,52.07,1016.62,2,3,Month-to-Month,Electronic Check,No,0
CUST04172,51,36,71.0,2543.19,2,9,One Year,Mailed Check,DSL,0
CUST04173,25,26,63.51,1742.59,4,4,Month-to-Month,Electronic Check,DSL,0
CUST04174,26,29,88.31,2307.46,1,1,Month-to-Month,Credit Card,No,1
CUST04175,31,25,33.72,795.06,2,2,Month-to-Month,Electronic Check,Fiber Optic,1
CUST04176,69,22,63.57,1341.58,2,8,Month-to-Month,Electronic Check,Fiber Optic,1
CUST04177,36,51,109.17,6063.64,4,5,One Year,Mailed Check,DSL,0
CUST04178,50,33,23.61,780.1,1,5,Two Year,Credit Card,No,0
CUST04179,43,34,65.73,2174.32,3,6,One Year,Mailed Check,No,0
CUST04180,38,47,86.05,3967.1,4,1,Two Year,Electronic Check,Fiber Optic,0
CUST04181,20,26,108.77,2800.8,5,0,One Year,Bank Transfer,DSL,0
CUST04182,43,8,79.38,681.75,3,4,Month-to-Month,Electronic Check,No,0
CUST04183,74,61,102.45,6827.21,5,9,Two Year,Bank Transfer,No,0
CUST04184,71,4,42.27,180.71,4,1,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST04185,35,41,55.28,2421.39,4,7,Month-to-Month,Electronic Check,Fiber Optic,0
CUST04186,48,19,114.21,2039.42,2,9,Two Year,Mailed Check,Fiber Optic,1
CUST04187,34,16,108.6,1657.17,5,0,One Year,Electronic Check,DSL,0
CUST04188,70,3,75.8,231.75,2,1,Two Year,Electronic Check,Fiber Optic,0
CUST04189,49,64,67.55,4458.13,1,8,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST04190,70,31,65.11,1898.3,1,1,One Year,Electronic Check,Fiber Optic,0
CUST04191,66,25,25.88,678.84,4,7,Month-to-Month,Electronic Check,No,0
CUST04192,36,53,109.24,5442.18,4,7,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST04193,44,3,101.81,290.97,1,3,Two Year,Bank Transfer,No,1
CUST04194,50,41,65.63,2586.66,5,2,Month-to-Month,Credit Card,DSL,0
CUST04195,32,36,47.94,1845.42,2,5,One Year,Credit Card,No,0
CUST04196,65,40,54.29,2272.48,4,5,Two Year,Mailed Check,DSL,0
CUST04197,50,9,32.32,292.63,3,8,Two Year,Mailed Check,DSL,0
CUST04198,29,68,92.18,6669.02,3,5,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST04199,45,17,75.67,1366.85,4,9,Month-to-Month,Credit Card,DSL,0
CUST04200,64,49,43.41,2080.24,5,2,Two Year,Mailed Check,DSL,0
CUST04201,42,54,82.3,4694.38,4,2,One Year,Credit Card,Fiber Optic,0
CUST04202,58,25,117.92,2774.87,5,2,Month-to-Month,Bank Transfer,DSL,1
CUST04203,74,10,32.24,322.6,5,6,Month-to-Month,Electronic Check,No,1
CUST04204,37,22,65.85,1338.06,2,0,Month-to-Month,Credit Card,DSL,1
CUST04205,74,58,69.42,3967.17,3,8,Two Year,Electronic Check,Fiber Optic,1
CUST04206,41,65,36.68,2393.89,1,7,Month-to-Month,Credit Card,Fiber Optic,0
